002_IT_EP_CLA_Glut,H3K4me1-MaleB.srt.bam,1049910
002_IT_EP_CLA_Glut,H3K9me3-Female-shufA.shuffle.srt.bam,1018454
002_IT_EP_CLA_Glut,H3K9me3-Female-shufB.shuffle.srt.bam,1033705
002_IT_EP_CLA_Glut,H3K9me3-Female.srt.bam,2052160
002_IT_EP_CLA_Glut,H3K9me3-FemaleA.srt.bam,1321710
002_IT_EP_CLA_Glut,H3K9me3-FemaleB.srt.bam,730449
002_IT_EP_CLA_Glut,H3K9me3-Male-shufA.shuffle.srt.bam,1414381
002_IT_EP_CLA_Glut,H3K9me3-Male-shufB.shuffle.srt.bam,1394657
002_IT_EP_CLA_Glut,H3K9me3-Male.srt.bam,2809039
002_IT_EP_CLA_Glut,H3K9me3-MaleA.srt.bam,1335027
002_IT_EP_CLA_Glut,H3K9me3-MaleB.srt.bam,1474011
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-Female-shufA.shuffle.srt.bam,2393260
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-Female-shufB.shuffle.srt.bam,2450145
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-Female.srt.bam,4843406
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-FemaleA.srt.bam,4250093
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-FemaleB.srt.bam,593312
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-Male-shufA.shuffle.srt.bam,2579952
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-Male-shufB.shuffle.srt.bam,2421888
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-Male.srt.bam,5001841
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-MaleA.srt.bam,3020942
003_L5_6_IT_TPE_ENT_Glut,H3K27ac-MaleB.srt.bam,1980898
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-Female-shufA.shuffle.srt.bam,3749035
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-Female-shufB.shuffle.srt.bam,3897591
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-Female.srt.bam,7646627
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-FemaleA.srt.bam,4908227
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-FemaleB.srt.bam,2738399
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-Male-shufA.shuffle.srt.bam,4732875
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-Male-shufB.shuffle.srt.bam,5045595
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-Male.srt.bam,9778471
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-MaleA.srt.bam,6187222
003_L5_6_IT_TPE_ENT_Glut,H3K27me3-MaleB.srt.bam,3591248
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-Female-shufA.shuffle.srt.bam,3054925
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-Female-shufB.shuffle.srt.bam,3124917
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-Female.srt.bam,6179843
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-FemaleA.srt.bam,4168845
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-FemaleB.srt.bam,2010997
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-Male-shufA.shuffle.srt.bam,3389638
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-Male-shufB.shuffle.srt.bam,3268487
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-Male.srt.bam,6658126
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-MaleA.srt.bam,2053570
003_L5_6_IT_TPE_ENT_Glut,H3K4me1-MaleB.srt.bam,4604555
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-Female-shufA.shuffle.srt.bam,4542006
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-Female-shufB.shuffle.srt.bam,4525359
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-Female.srt.bam,9067366
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-FemaleA.srt.bam,4412327
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-FemaleB.srt.bam,4655038
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-Male-shufA.shuffle.srt.bam,5118726
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-Male-shufB.shuffle.srt.bam,4814109
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-Male.srt.bam,9932836
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-MaleA.srt.bam,4977322
003_L5_6_IT_TPE_ENT_Glut,H3K9me3-MaleB.srt.bam,4955513
004_L6_IT_CTX_Glut,H3K27ac-Female-shufA.shuffle.srt.bam,1858706
004_L6_IT_CTX_Glut,H3K27ac-Female-shufB.shuffle.srt.bam,1907790
004_L6_IT_CTX_Glut,H3K27ac-Female.srt.bam,3766497
004_L6_IT_CTX_Glut,H3K27ac-FemaleA.srt.bam,3205694
004_L6_IT_CTX_Glut,H3K27ac-FemaleB.srt.bam,560802
004_L6_IT_CTX_Glut,H3K27ac-Male-shufA.shuffle.srt.bam,2059005
004_L6_IT_CTX_Glut,H3K27ac-Male-shufB.shuffle.srt.bam,2068890
004_L6_IT_CTX_Glut,H3K27ac-Male.srt.bam,4127896
004_L6_IT_CTX_Glut,H3K27ac-MaleA.srt.bam,2001689
004_L6_IT_CTX_Glut,H3K27ac-MaleB.srt.bam,2126206
004_L6_IT_CTX_Glut,H3K27me3-Female-shufA.shuffle.srt.bam,5992806
004_L6_IT_CTX_Glut,H3K27me3-Female-shufB.shuffle.srt.bam,5890494
004_L6_IT_CTX_Glut,H3K27me3-Female.srt.bam,11883301
004_L6_IT_CTX_Glut,H3K27me3-FemaleA.srt.bam,6702851
004_L6_IT_CTX_Glut,H3K27me3-FemaleB.srt.bam,5180449
004_L6_IT_CTX_Glut,H3K27me3-Male-shufA.shuffle.srt.bam,8030465
004_L6_IT_CTX_Glut,H3K27me3-Male-shufB.shuffle.srt.bam,8084078
004_L6_IT_CTX_Glut,H3K27me3-Male.srt.bam,16114544
004_L6_IT_CTX_Glut,H3K27me3-MaleA.srt.bam,9207364
004_L6_IT_CTX_Glut,H3K27me3-MaleB.srt.bam,6907179
004_L6_IT_CTX_Glut,H3K4me1-Female-shufA.shuffle.srt.bam,2592229
004_L6_IT_CTX_Glut,H3K4me1-Female-shufB.shuffle.srt.bam,2496308
004_L6_IT_CTX_Glut,H3K4me1-Female.srt.bam,5088538
004_L6_IT_CTX_Glut,H3K4me1-FemaleA.srt.bam,2957478
004_L6_IT_CTX_Glut,H3K4me1-FemaleB.srt.bam,2131059
004_L6_IT_CTX_Glut,H3K4me1-Male-shufA.shuffle.srt.bam,2929540
004_L6_IT_CTX_Glut,H3K4me1-Male-shufB.shuffle.srt.bam,2908911
004_L6_IT_CTX_Glut,H3K4me1-Male.srt.bam,5838452
004_L6_IT_CTX_Glut,H3K4me1-MaleA.srt.bam,2442248
004_L6_IT_CTX_Glut,H3K4me1-MaleB.srt.bam,3396203
004_L6_IT_CTX_Glut,H3K9me3-Female-shufA.shuffle.srt.bam,2153122
004_L6_IT_CTX_Glut,H3K9me3-Female-shufB.shuffle.srt.bam,2309092
004_L6_IT_CTX_Glut,H3K9me3-Female.srt.bam,4462215
004_L6_IT_CTX_Glut,H3K9me3-FemaleA.srt.bam,2180252
004_L6_IT_CTX_Glut,H3K9me3-FemaleB.srt.bam,2281962
004_L6_IT_CTX_Glut,H3K9me3-Male-shufA.shuffle.srt.bam,4417690
004_L6_IT_CTX_Glut,H3K9me3-Male-shufB.shuffle.srt.bam,4310852
004_L6_IT_CTX_Glut,H3K9me3-Male.srt.bam,8728543
004_L6_IT_CTX_Glut,H3K9me3-MaleA.srt.bam,4106099
004_L6_IT_CTX_Glut,H3K9me3-MaleB.srt.bam,4622443
005_L5_IT_CTX_Glut,H3K27ac-Female-shufA.shuffle.srt.bam,1104680
005_L5_IT_CTX_Glut,H3K27ac-Female-shufB.shuffle.srt.bam,1090277
005_L5_IT_CTX_Glut,H3K27ac-Female.srt.bam,2194958
005_L5_IT_CTX_Glut,H3K27ac-FemaleA.srt.bam,1668622
005_L5_IT_CTX_Glut,H3K27ac-FemaleB.srt.bam,526335
005_L5_IT_CTX_Glut,H3K27ac-Male-shufA.shuffle.srt.bam,774772
005_L5_IT_CTX_Glut,H3K27ac-Male-shufB.shuffle.srt.bam,737996
005_L5_IT_CTX_Glut,H3K27ac-Male.srt.bam,1512769
005_L5_IT_CTX_Glut,H3K27ac-MaleA.srt.bam,724095
005_L5_IT_CTX_Glut,H3K27ac-MaleB.srt.bam,788673
005_L5_IT_CTX_Glut,H3K27me3-Female-shufA.shuffle.srt.bam,4817402
005_L5_IT_CTX_Glut,H3K27me3-Female-shufB.shuffle.srt.bam,4693788
005_L5_IT_CTX_Glut,H3K27me3-Female.srt.bam,9511191
005_L5_IT_CTX_Glut,H3K27me3-FemaleA.srt.bam,4431824
005_L5_IT_CTX_Glut,H3K27me3-FemaleB.srt.bam,5079366
005_L5_IT_CTX_Glut,H3K27me3-Male-shufA.shuffle.srt.bam,3618637
005_L5_IT_CTX_Glut,H3K27me3-Male-shufB.shuffle.srt.bam,3462165
005_L5_IT_CTX_Glut,H3K27me3-Male.srt.bam,7080803
005_L5_IT_CTX_Glut,H3K27me3-MaleA.srt.bam,3735068
005_L5_IT_CTX_Glut,H3K27me3-MaleB.srt.bam,3345734
005_L5_IT_CTX_Glut,H3K4me1-Female-shufA.shuffle.srt.bam,997467
005_L5_IT_CTX_Glut,H3K4me1-Female-shufB.shuffle.srt.bam,1081305
005_L5_IT_CTX_Glut,H3K4me1-Female.srt.bam,2078773
005_L5_IT_CTX_Glut,H3K4me1-FemaleA.srt.bam,1178886
005_L5_IT_CTX_Glut,H3K4me1-FemaleB.srt.bam,899886
005_L5_IT_CTX_Glut,H3K4me1-Male-shufA.shuffle.srt.bam,289589
005_L5_IT_CTX_Glut,H3K4me1-Male-shufB.shuffle.srt.bam,277133
005_L5_IT_CTX_Glut,H3K4me1-Male.srt.bam,566723
005_L5_IT_CTX_Glut,H3K4me1-MaleA.srt.bam,266656
005_L5_IT_CTX_Glut,H3K4me1-MaleB.srt.bam,300066
005_L5_IT_CTX_Glut,H3K9me3-Female-shufA.shuffle.srt.bam,412152
005_L5_IT_CTX_Glut,H3K9me3-Female-shufB.shuffle.srt.bam,476739
005_L5_IT_CTX_Glut,H3K9me3-Female.srt.bam,888892
005_L5_IT_CTX_Glut,H3K9me3-FemaleA.srt.bam,571755
005_L5_IT_CTX_Glut,H3K9me3-FemaleB.srt.bam,317136
005_L5_IT_CTX_Glut,H3K9me3-Male-shufA.shuffle.srt.bam,817512
005_L5_IT_CTX_Glut,H3K9me3-Male-shufB.shuffle.srt.bam,758950
005_L5_IT_CTX_Glut,H3K9me3-Male.srt.bam,1576463
005_L5_IT_CTX_Glut,H3K9me3-MaleA.srt.bam,893204
005_L5_IT_CTX_Glut,H3K9me3-MaleB.srt.bam,683258
006_L4_5_IT_CTX_Glut,H3K27ac-Female-shufA.shuffle.srt.bam,4421842
006_L4_5_IT_CTX_Glut,H3K27ac-Female-shufB.shuffle.srt.bam,4344986
006_L4_5_IT_CTX_Glut,H3K27ac-Female.srt.bam,8766829
006_L4_5_IT_CTX_Glut,H3K27ac-FemaleA.srt.bam,7543433
006_L4_5_IT_CTX_Glut,H3K27ac-FemaleB.srt.bam,1223395
006_L4_5_IT_CTX_Glut,H3K27ac-Male-shufA.shuffle.srt.bam,5668099
006_L4_5_IT_CTX_Glut,H3K27ac-Male-shufB.shuffle.srt.bam,5521958
006_L4_5_IT_CTX_Glut,H3K27ac-Male.srt.bam,11190058
006_L4_5_IT_CTX_Glut,H3K27ac-MaleA.srt.bam,5268400
006_L4_5_IT_CTX_Glut,H3K27ac-MaleB.srt.bam,5921657
006_L4_5_IT_CTX_Glut,H3K27me3-Female-shufA.shuffle.srt.bam,12601373
006_L4_5_IT_CTX_Glut,H3K27me3-Female-shufB.shuffle.srt.bam,12679716
006_L4_5_IT_CTX_Glut,H3K27me3-Female.srt.bam,25281090
006_L4_5_IT_CTX_Glut,H3K27me3-FemaleA.srt.bam,15249233
006_L4_5_IT_CTX_Glut,H3K27me3-FemaleB.srt.bam,10031856
006_L4_5_IT_CTX_Glut,H3K27me3-Male-shufA.shuffle.srt.bam,17019067
006_L4_5_IT_CTX_Glut,H3K27me3-Male-shufB.shuffle.srt.bam,16862605
006_L4_5_IT_CTX_Glut,H3K27me3-Male.srt.bam,33881673
006_L4_5_IT_CTX_Glut,H3K27me3-MaleA.srt.bam,18958628
006_L4_5_IT_CTX_Glut,H3K27me3-MaleB.srt.bam,14923044
006_L4_5_IT_CTX_Glut,H3K4me1-Female-shufA.shuffle.srt.bam,4131893
006_L4_5_IT_CTX_Glut,H3K4me1-Female-shufB.shuffle.srt.bam,3663883
006_L4_5_IT_CTX_Glut,H3K4me1-Female.srt.bam,7795777
006_L4_5_IT_CTX_Glut,H3K4me1-FemaleA.srt.bam,4274192
006_L4_5_IT_CTX_Glut,H3K4me1-FemaleB.srt.bam,3521584
006_L4_5_IT_CTX_Glut,H3K4me1-Male-shufA.shuffle.srt.bam,1605221
006_L4_5_IT_CTX_Glut,H3K4me1-Male-shufB.shuffle.srt.bam,1495560
006_L4_5_IT_CTX_Glut,H3K4me1-Male.srt.bam,3100782
006_L4_5_IT_CTX_Glut,H3K4me1-MaleA.srt.bam,1485063
006_L4_5_IT_CTX_Glut,H3K4me1-MaleB.srt.bam,1615718
006_L4_5_IT_CTX_Glut,H3K9me3-Female-shufA.shuffle.srt.bam,1654852
006_L4_5_IT_CTX_Glut,H3K9me3-Female-shufB.shuffle.srt.bam,1657605
006_L4_5_IT_CTX_Glut,H3K9me3-Female.srt.bam,3312458
006_L4_5_IT_CTX_Glut,H3K9me3-FemaleA.srt.bam,2115915
006_L4_5_IT_CTX_Glut,H3K9me3-FemaleB.srt.bam,1196542
006_L4_5_IT_CTX_Glut,H3K9me3-Male-shufA.shuffle.srt.bam,3933407
006_L4_5_IT_CTX_Glut,H3K9me3-Male-shufB.shuffle.srt.bam,4024512
006_L4_5_IT_CTX_Glut,H3K9me3-Male.srt.bam,7957920
006_L4_5_IT_CTX_Glut,H3K9me3-MaleA.srt.bam,4505981
006_L4_5_IT_CTX_Glut,H3K9me3-MaleB.srt.bam,3451938
007_L2_3_IT_CTX_Glut,H3K27ac-Female-shufA.shuffle.srt.bam,5764554
007_L2_3_IT_CTX_Glut,H3K27ac-Female-shufB.shuffle.srt.bam,5528750
007_L2_3_IT_CTX_Glut,H3K27ac-Female.srt.bam,11293305
007_L2_3_IT_CTX_Glut,H3K27ac-FemaleA.srt.bam,9914075
007_L2_3_IT_CTX_Glut,H3K27ac-FemaleB.srt.bam,1379229
007_L2_3_IT_CTX_Glut,H3K27ac-Male-shufA.shuffle.srt.bam,3514822
007_L2_3_IT_CTX_Glut,H3K27ac-Male-shufB.shuffle.srt.bam,3360500
007_L2_3_IT_CTX_Glut,H3K27ac-Male.srt.bam,6875323
007_L2_3_IT_CTX_Glut,H3K27ac-MaleA.srt.bam,2882997
007_L2_3_IT_CTX_Glut,H3K27ac-MaleB.srt.bam,3992325
007_L2_3_IT_CTX_Glut,H3K27me3-Female-shufA.shuffle.srt.bam,15048571
007_L2_3_IT_CTX_Glut,H3K27me3-Female-shufB.shuffle.srt.bam,14929515
007_L2_3_IT_CTX_Glut,H3K27me3-Female.srt.bam,29978087
007_L2_3_IT_CTX_Glut,H3K27me3-FemaleA.srt.bam,17680374
007_L2_3_IT_CTX_Glut,H3K27me3-FemaleB.srt.bam,12297712
007_L2_3_IT_CTX_Glut,H3K27me3-Male-shufA.shuffle.srt.bam,12619602
007_L2_3_IT_CTX_Glut,H3K27me3-Male-shufB.shuffle.srt.bam,12629096
007_L2_3_IT_CTX_Glut,H3K27me3-Male.srt.bam,25248699
007_L2_3_IT_CTX_Glut,H3K27me3-MaleA.srt.bam,13707977
007_L2_3_IT_CTX_Glut,H3K27me3-MaleB.srt.bam,11540721
007_L2_3_IT_CTX_Glut,H3K4me1-Female-shufA.shuffle.srt.bam,4530747
007_L2_3_IT_CTX_Glut,H3K4me1-Female-shufB.shuffle.srt.bam,4584740
007_L2_3_IT_CTX_Glut,H3K4me1-Female.srt.bam,9115488
007_L2_3_IT_CTX_Glut,H3K4me1-FemaleA.srt.bam,5646214
007_L2_3_IT_CTX_Glut,H3K4me1-FemaleB.srt.bam,3469273
007_L2_3_IT_CTX_Glut,H3K4me1-Male-shufA.shuffle.srt.bam,1330034
007_L2_3_IT_CTX_Glut,H3K4me1-Male-shufB.shuffle.srt.bam,1357312
007_L2_3_IT_CTX_Glut,H3K4me1-Male.srt.bam,2687347
007_L2_3_IT_CTX_Glut,H3K4me1-MaleA.srt.bam,1352656
007_L2_3_IT_CTX_Glut,H3K4me1-MaleB.srt.bam,1334690
007_L2_3_IT_CTX_Glut,H3K9me3-Female-shufA.shuffle.srt.bam,1743361
007_L2_3_IT_CTX_Glut,H3K9me3-Female-shufB.shuffle.srt.bam,1770944
007_L2_3_IT_CTX_Glut,H3K9me3-Female.srt.bam,3514306
007_L2_3_IT_CTX_Glut,H3K9me3-FemaleA.srt.bam,2641779
007_L2_3_IT_CTX_Glut,H3K9me3-FemaleB.srt.bam,872526
007_L2_3_IT_CTX_Glut,H3K9me3-Male-shufA.shuffle.srt.bam,2519899
007_L2_3_IT_CTX_Glut,H3K9me3-Male-shufB.shuffle.srt.bam,2483216
007_L2_3_IT_CTX_Glut,H3K9me3-Male.srt.bam,5003116
007_L2_3_IT_CTX_Glut,H3K9me3-MaleA.srt.bam,2778282
007_L2_3_IT_CTX_Glut,H3K9me3-MaleB.srt.bam,2224833
008_L2_3_IT_ENT_Glut,H3K27ac-Female-shufA.shuffle.srt.bam,11274338
008_L2_3_IT_ENT_Glut,H3K27ac-Female-shufB.shuffle.srt.bam,11012100
008_L2_3_IT_ENT_Glut,H3K27ac-Female.srt.bam,22286439
008_L2_3_IT_ENT_Glut,H3K27ac-FemaleA.srt.bam,19809118
008_L2_3_IT_ENT_Glut,H3K27ac-FemaleB.srt.bam,2477320
008_L2_3_IT_ENT_Glut,H3K27ac-Male-shufA.shuffle.srt.bam,10689488
008_L2_3_IT_ENT_Glut,H3K27ac-Male-shufB.shuffle.srt.bam,10616369
008_L2_3_IT_ENT_Glut,H3K27ac-Male.srt.bam,21305858
008_L2_3_IT_ENT_Glut,H3K27ac-MaleA.srt.bam,12287477
008_L2_3_IT_ENT_Glut,H3K27ac-MaleB.srt.bam,9018380
008_L2_3_IT_ENT_Glut,H3K27me3-Female-shufA.shuffle.srt.bam,15574911
008_L2_3_IT_ENT_Glut,H3K27me3-Female-shufB.shuffle.srt.bam,15586286
008_L2_3_IT_ENT_Glut,H3K27me3-Female.srt.bam,31161198
008_L2_3_IT_ENT_Glut,H3K27me3-FemaleA.srt.bam,19517355
008_L2_3_IT_ENT_Glut,H3K27me3-FemaleB.srt.bam,11643842
008_L2_3_IT_ENT_Glut,H3K27me3-Male-shufA.shuffle.srt.bam,20247190
008_L2_3_IT_ENT_Glut,H3K27me3-Male-shufB.shuffle.srt.bam,20592416
008_L2_3_IT_ENT_Glut,H3K27me3-Male.srt.bam,40839607
008_L2_3_IT_ENT_Glut,H3K27me3-MaleA.srt.bam,22994909
008_L2_3_IT_ENT_Glut,H3K27me3-MaleB.srt.bam,17844697
008_L2_3_IT_ENT_Glut,H3K4me1-Female-shufA.shuffle.srt.bam,13963059
008_L2_3_IT_ENT_Glut,H3K4me1-Female-shufB.shuffle.srt.bam,13926769
008_L2_3_IT_ENT_Glut,H3K4me1-Female.srt.bam,27889829
008_L2_3_IT_ENT_Glut,H3K4me1-FemaleA.srt.bam,17943365
008_L2_3_IT_ENT_Glut,H3K4me1-FemaleB.srt.bam,9946463
008_L2_3_IT_ENT_Glut,H3K4me1-Male-shufA.shuffle.srt.bam,16461786
008_L2_3_IT_ENT_Glut,H3K4me1-Male-shufB.shuffle.srt.bam,17084854
008_L2_3_IT_ENT_Glut,H3K4me1-Male.srt.bam,33546641
008_L2_3_IT_ENT_Glut,H3K4me1-MaleA.srt.bam,14246272
008_L2_3_IT_ENT_Glut,H3K4me1-MaleB.srt.bam,19300368
008_L2_3_IT_ENT_Glut,H3K9me3-Female-shufA.shuffle.srt.bam,19297391
008_L2_3_IT_ENT_Glut,H3K9me3-Female-shufB.shuffle.srt.bam,19768659
008_L2_3_IT_ENT_Glut,H3K9me3-Female.srt.bam,39066051
008_L2_3_IT_ENT_Glut,H3K9me3-FemaleA.srt.bam,20334805
008_L2_3_IT_ENT_Glut,H3K9me3-FemaleB.srt.bam,18731245
008_L2_3_IT_ENT_Glut,H3K9me3-Male-shufA.shuffle.srt.bam,23695940
008_L2_3_IT_ENT_Glut,H3K9me3-Male-shufB.shuffle.srt.bam,24015332
008_L2_3_IT_ENT_Glut,H3K9me3-Male.srt.bam,47711273
008_L2_3_IT_ENT_Glut,H3K9me3-MaleA.srt.bam,27177895
008_L2_3_IT_ENT_Glut,H3K9me3-MaleB.srt.bam,20533377
009_L2_3_IT_PIR_ENTl_Glut,H3K27ac-Female-shufA.shuffle.srt.bam,3293314
009_L2_3_IT_PIR_ENTl_Glut,H3K27ac-Female-shufB.shuffle.srt.bam,3317890
009_L2_3_IT_PIR_ENTl_Glut,H3K27ac-Female.srt.bam,6611205
009_L2_3_IT_PIR_ENTl_Glut,H3K27ac-FemaleA.srt.bam,5966211
009_L2_3_IT_PIR_ENTl_Glut,H3K27ac-FemaleB.srt.bam,644993
009_L2_3_IT_PIR_ENTl_Glut,H3K27ac-Male-shufA.shuffle.srt.bam,3485110
009_L2_3_IT_PIR_ENTl_Glut,H3K27ac-Male-shufB.shuffle.srt.bam,3590901
